data,4500,11350,27200,58750,89750,19600,20270,20900,22600,23400,24000,26700,29700,45900,63850,77500,65800
2024-08-08 00:00:01+00:00,-54.12,-62.24,-64.83,-48.9,-65.53,-45.61,-52.61,-61.67,-51.67,-36.92,-50.77,-46.93,-58.18,-42.76,-44.38,-37.19,-58.82
2024-08-08 00:01:01+00:00,-55.29,-62.88,-64.67,-48.83,-64.71,-45.64,-52.55,-61.26,-52.44,-37.12,-50.91,-47.04,-58.61,-42.44,-44.01,-36.79,-58.65
2024-08-08 00:02:01+00:00,-55.14,-62.65,-64.97,-48.93,-65.03,-45.6,-52.86,-61.6,-51.42,-36.92,-51.09,-46.6,-58.88,-41.81,-44.32,-36.23,-57.15
2024-08-08 00:03:01+00:00,-54.96,-62.47,-64.12,-48.31,-64.29,-58.04,-52.87,-61.87,-51.87,-36.34,-51.21,-46.76,-58.78,-40.82,-44.51,-36.28,-58.3
2024-08-08 00:04:01+00:00,-54.96,-61.55,-63.0,-48.31,-64.86,-57.52,-52.7,-59.75,-52.85,-35.75,-50.82,-47.12,-57.39,-40.22,-44.91,-35.9,-56.0
2024-08-08 00:05:01+00:00,-55.24,-63.01,-63.41,-48.49,-65.04,-58.25,-53.05,-61.14,-53.57,-35.48,-51.12,-47.24,-57.95,-40.61,-44.83,-35.05,-56.63
2024-08-08 00:06:01+00:00,-55.34,-62.61,-64.89,-48.5,-64.87,-58.27,-52.96,-63.13,-55.02,-34.72,-51.21,-47.34,-58.01,-41.48,-45.21,-35.19,-58.01
2024-08-08 00:07:01+00:00,-55.38,-63.05,-64.42,-47.92,-64.27,-58.4,-52.94,-62.83,-53.37,-34.97,-51.34,-47.59,-57.58,-42.12,-45.38,-35.38,-58.02
2024-08-08 00:08:01+00:00,-55.32,-62.99,-64.78,-47.69,-64.53,-58.47,-53.0,-62.51,-53.32,-35.25,-51.12,-47.72,-57.42,-42.21,-45.8,-35.0,-58.23
2024-08-08 00:09:01+00:00,-55.28,-62.53,-64.86,-47.72,-64.91,-58.29,-52.99,-62.54,-53.39,-35.71,-51.01,-47.95,-56.84,-41.74,-46.21,-34.99,-58.27
2024-08-08 00:10:01+00:00,-54.89,-63.06,-65.18,-47.69,-64.65,-58.43,-52.82,-60.7,-51.68,-36.23,-50.95,-47.99,-57.22,-41.97,-46.28,-35.22,-57.37
2024-08-08 00:11:01+00:00,-55.11,-62.37,-64.8,-47.62,-65.38,-58.26,-53.14,-63.36,-51.8,-36.25,-51.18,-47.92,-57.1,-41.99,-46.54,-34.67,-58.49
2024-08-08 00:12:01+00:00,-54.97,-62.77,-65.05,-47.74,-64.37,-58.32,-64.39,-61.72,-52.2,-36.62,-51.38,-47.73,-56.72,-41.26,-46.7,-34.48,-58.76
2024-08-08 00:13:01+00:00,-54.55,-63.2,-64.67,-47.26,-64.76,-58.01,-51.41,-63.32,-51.86,-36.8,-51.44,-47.6,-56.24,-41.01,-46.18,-35.02,-58.14
2024-08-08 00:14:01+00:00,-54.81,-63.25,-63.82,-47.22,-65.41,-57.64,-52.83,-61.28,-51.82,-36.74,-51.23,-47.48,-56.23,-41.02,-45.98,-36.05,-56.19
2024-08-08 00:15:01+00:00,-55.0,-63.43,-65.31,-47.35,-65.78,-58.36,-52.93,-63.6,-51.86,-37.4,-51.46,-47.79,-56.5,-40.38,-45.92,-36.31,-58.46
2024-08-08 00:16:01+00:00,-55.07,-63.16,-64.39,-47.49,-64.93,-58.05,-52.98,-63.17,-51.88,-37.25,-51.59,-47.94,-56.16,-40.75,-45.73,-36.05,-57.12
2024-08-08 00:17:01+00:00,-54.16,-62.78,-64.3,-47.41,-65.43,-57.62,-52.75,-62.41,-51.73,-36.71,-51.74,-48.03,-56.24,-41.15,-45.82,-36.42,-55.37
2024-08-08 00:18:01+00:00,-54.39,-61.87,-64.04,-47.53,-66.46,-58.13,-52.98,-61.73,-51.87,-35.93,-51.51,-48.28,-57.02,-41.19,-45.41,-36.68,-56.63
2024-08-08 00:19:01+00:00,-54.76,-63.14,-65.04,-47.34,-65.63,-58.35,-53.18,-62.29,-51.14,-35.45,-51.52,-48.33,-56.91,-41.13,-45.39,-36.85,-58.49
2024-08-08 00:20:01+00:00,-54.85,-62.68,-64.91,-47.26,-64.36,-58.15,-53.04,-61.39,-51.88,-35.33,-51.52,-48.23,-56.64,-40.83,-45.4,-36.57,-58.62
2024-08-08 00:21:01+00:00,-54.86,-62.52,-65.01,-47.36,-65.37,-58.3,-53.09,-61.83,-52.12,-35.85,-51.37,-48.04,-56.43,-40.89,-45.49,-37.47,-58.22
2024-08-08 00:22:01+00:00,-54.77,-63.18,-64.61,-46.89,-65.3,-57.97,-52.91,-61.66,-51.56,-36.65,-51.13,-48.22,-56.31,-40.53,-45.45,-38.01,-57.7
2024-08-08 00:23:01+00:00,-54.81,-62.99,-65.11,-46.66,-65.2,-58.22,-52.98,-62.16,-51.03,-36.7,-50.93,-48.55,-56.16,-40.4,-46.16,-37.98,-55.67
2024-08-08 00:24:01+00:00,-54.59,-62.86,-64.47,-46.31,-65.48,-52.41,-52.96,-61.85,-50.95,-36.52,-50.97,-48.58,-55.62,-40.67,-45.91,-36.74,-56.81
2024-08-08 00:25:01+00:00,-54.65,-63.17,-65.03,-46.82,-64.25,-52.56,-52.98,-61.41,-52.66,-36.23,-51.15,-48.56,-54.84,-40.73,-45.76,-35.48,-58.37
2024-08-08 00:26:01+00:00,-54.01,-63.1,-65.03,-46.69,-64.69,-47.54,-52.78,-63.41,-52.98,-36.26,-51.18,-48.75,-54.74,-40.89,-46.2,-35.02,-58.2
2024-08-08 00:27:01+00:00,-54.32,-62.86,-65.04,-47.26,-65.83,-45.43,-53.06,-63.13,-54.26,-36.29,-51.22,-49.4,-54.59,-40.83,-46.56,-35.08,-58.09
2024-08-08 00:28:01+00:00,-53.91,-62.53,-65.03,-47.22,-64.55,-45.58,-53.13,-62.19,-54.31,-35.88,-51.23,-49.65,-54.47,-41.38,-46.2,-35.38,-58.24
2024-08-08 00:29:01+00:00,-54.04,-63.34,-65.15,-46.32,-64.86,-45.48,-56.31,-62.39,-54.46,-35.52,-51.4,-50.05,-54.35,-42.28,-46.32,-35.46,-58.63
2024-08-08 00:30:01+00:00,-55.19,-62.87,-64.73,-46.45,-64.55,-45.53,-53.08,-62.11,-53.55,-35.58,-51.33,-50.25,-54.26,-42.53,-45.78,-35.76,-58.12
2024-08-08 00:31:01+00:00,-53.77,-63.7,-64.89,-46.11,-64.53,-45.56,-53.16,-61.86,-53.12,-35.94,-51.16,-50.43,-54.59,-43.34,-45.37,-35.99,-58.23
2024-08-08 00:32:01+00:00,-53.99,-63.12,-64.23,-46.3,-65.02,-45.56,-53.23,-62.04,-54.33,-36.12,-51.18,-50.63,-54.52,-43.9,-45.3,-36.17,-57.67
2024-08-08 00:33:01+00:00,-55.25,-62.44,-64.75,-46.99,-64.53,-45.47,-53.1,-61.65,-53.15,-36.2,-51.31,-50.39,-54.6,-44.21,-45.21,-36.63,-58.17
2024-08-08 00:34:01+00:00,-55.06,-62.53,-64.36,-46.4,-65.07,-45.61,-52.8,-61.66,-51.81,-36.21,-51.08,-50.31,-54.57,-44.66,-45.11,-37.82,-57.69
2024-08-08 00:35:01+00:00,-54.93,-62.65,-64.56,-46.54,-65.29,-45.95,-52.94,-61.99,-51.43,-36.17,-50.93,-50.51,-54.68,-45.31,-44.96,-38.09,-58.18
2024-08-08 00:36:02+00:00,-54.87,-62.48,-64.76,-46.46,-64.15,-44.77,-52.81,-62.82,-52.2,-36.74,-50.81,-51.0,-54.97,-45.75,-44.42,-38.3,-58.29
2024-08-08 00:37:01+00:00,-54.82,-62.06,-64.55,-46.24,-64.66,-45.53,-52.73,-62.52,-51.4,-36.64,-50.72,-50.93,-54.87,-45.67,-44.62,-38.91,-56.62
2024-08-08 00:38:01+00:00,-54.94,-62.89,-64.5,-46.54,-65.42,-45.32,-52.91,-63.53,-52.49,-36.99,-50.79,-50.96,-54.81,-45.75,-45.15,-38.28,-57.94
2024-08-08 00:39:01+00:00,-55.25,-63.38,-64.37,-46.1,-64.66,-46.02,-53.08,-63.07,-51.67,-37.11,-51.0,-50.55,-55.15,-45.95,-44.95,-37.67,-58.55
2024-08-08 00:40:01+00:00,-54.99,-62.41,-64.0,-46.17,-64.23,-46.17,-52.84,-62.46,-51.55,-37.24,-50.89,-50.47,-55.38,-46.1,-44.82,-36.83,-58.29
2024-08-08 00:41:01+00:00,-54.87,-63.3,-64.51,-46.16,-65.06,-46.36,-52.95,-62.87,-51.46,-37.03,-51.03,-50.49,-55.22,-46.49,-44.6,-36.92,-58.11
2024-08-08 00:42:01+00:00,-55.09,-62.92,-64.41,-46.31,-64.22,-47.35,-52.83,-62.73,-52.33,-36.56,-50.84,-50.53,-55.25,-46.88,-44.86,-36.44,-57.8
2024-08-08 00:43:01+00:00,-55.11,-64.0,-65.05,-46.31,-63.88,-45.77,-53.06,-63.54,-51.46,-36.03,-50.76,-50.51,-55.75,-46.8,-44.74,-36.26,-58.12
2024-08-08 00:44:01+00:00,-54.98,-63.57,-64.6,-47.2,-65.22,-46.2,-53.01,-63.17,-51.35,-36.2,-50.61,-49.86,-55.78,-47.2,-44.66,-36.66,-58.24
2024-08-08 00:45:01+00:00,-55.22,-63.45,-64.67,-46.89,-64.45,-46.25,-52.89,-63.11,-51.99,-36.56,-50.55,-49.71,-55.94,-47.16,-44.43,-36.93,-58.29
2024-08-08 00:46:01+00:00,-55.23,-63.64,-64.61,-46.99,-64.41,-46.27,-53.05,-63.33,-51.54,-37.36,-50.64,-49.91,-55.72,-47.2,-44.15,-36.74,-58.4
2024-08-08 00:47:01+00:00,-54.96,-63.28,-64.39,-46.61,-64.87,-46.18,-52.93,-62.93,-52.81,-37.36,-50.41,-50.29,-55.77,-46.44,-44.26,-36.85,-57.97
2024-08-08 00:48:01+00:00,-55.13,-63.5,-64.67,-46.62,-64.52,-46.28,-52.96,-62.58,-51.93,-37.24,-50.51,-50.21,-56.12,-46.24,-44.37,-38.2,-58.57
2024-08-08 00:49:01+00:00,-55.19,-63.83,-64.89,-46.72,-64.85,-46.23,-52.93,-61.71,-52.61,-37.57,-50.62,-49.99,-55.95,-46.5,-44.54,-37.75,-59.01
2024-08-08 00:50:01+00:00,-54.8,-63.65,-64.21,-46.25,-64.98,-46.01,-52.9,-61.41,-53.18,-37.75,-50.51,-49.83,-55.83,-46.46,-44.25,-37.97,-58.35
2024-08-08 00:51:01+00:00,-54.95,-63.75,-64.35,-46.66,-64.48,-45.94,-52.89,-61.56,-53.75,-38.19,-50.69,-49.89,-56.16,-46.63,-44.39,-38.34,-58.53
2024-08-08 00:52:01+00:00,-54.69,-63.16,-64.32,-46.69,-66.75,-46.21,-52.92,-61.46,-53.18,-37.86,-50.76,-49.95,-56.21,-46.82,-44.41,-37.52,-58.84
2024-08-08 00:53:01+00:00,-54.67,-63.19,-64.64,-46.71,-64.35,-45.95,-52.86,-61.33,-53.2,-37.58,-50.65,-49.96,-56.22,-47.27,-44.39,-36.75,-58.56
2024-08-08 00:54:01+00:00,-54.77,-63.51,-64.57,-46.69,-63.88,-46.02,-52.96,-61.44,-53.07,-37.66,-50.59,-49.8,-55.83,-47.4,-44.42,-37.09,-58.52
2024-08-08 00:55:01+00:00,-54.69,-62.08,-64.07,-46.82,-65.05,-45.97,-52.84,-60.59,-51.18,-37.58,-50.61,-49.78,-56.09,-48.93,-44.78,-37.36,-56.37
2024-08-08 00:56:01+00:00,-54.71,-62.87,-64.61,-46.83,-64.69,-46.06,-52.84,-61.49,-51.91,-37.39,-50.67,-49.61,-56.71,-50.22,-45.01,-38.12,-58.79
2024-08-08 00:57:01+00:00,-54.27,-63.4,-63.9,-46.97,-64.17,-45.97,-52.84,-61.08,-51.78,-37.88,-50.81,-51.49,-56.85,-50.96,-45.43,-37.99,-58.53
2024-08-08 00:58:01+00:00,-54.24,-63.14,-63.34,-46.83,-64.08,-45.99,-52.93,-61.39,-51.82,-38.17,-50.83,-51.19,-56.49,-51.18,-45.22,-37.08,-57.86
2024-08-08 00:59:02+00:00,-54.4,-63.46,-63.8,-46.93,-64.88,-46.08,-53.0,-61.31,-51.45,-37.73,-50.81,-51.17,-56.05,-50.95,-44.99,-37.04,-58.24
2024-08-08 01:00:01+00:00,-53.68,-63.21,-63.69,-46.88,-64.71,-46.1,-53.14,-61.5,-51.62,-37.53,-50.73,-51.63,-55.82,-50.78,-44.8,-36.82,-58.62
2024-08-08 01:01:01+00:00,-53.54,-63.95,-62.3,-46.93,-64.6,-46.0,-53.33,-61.52,-49.02,-38.03,-50.85,-51.89,-55.71,-50.83,-44.6,-36.44,-57.4
2024-08-08 01:02:01+00:00,-53.63,-63.52,-64.75,-46.55,-64.88,-46.03,-53.04,-61.37,-50.95,-38.23,-50.87,-51.84,-55.05,-50.41,-44.4,-36.47,-57.95
2024-08-08 01:03:01+00:00,-53.62,-63.45,-64.23,-46.84,-64.82,-46.02,-53.38,-61.65,-51.54,-38.74,-51.0,-51.82,-55.01,-49.69,-44.48,-36.64,-58.34
2024-08-08 01:04:01+00:00,-54.53,-62.61,-62.97,-46.89,-64.72,-46.06,-53.54,-61.47,-50.99,-39.14,-51.12,-51.68,-54.53,-49.77,-44.53,-36.55,-55.68
2024-08-08 01:05:01+00:00,-54.56,-62.57,-64.31,-47.25,-64.94,-45.97,-53.27,-61.13,-50.93,-38.78,-50.98,-51.86,-54.4,-49.63,-44.55,-36.88,-58.31
2024-08-08 01:06:01+00:00,-55.41,-62.95,-64.06,-47.22,-64.6,-46.09,-53.02,-61.6,-51.09,-38.37,-51.15,-51.96,-54.31,-51.77,-45.02,-36.83,-58.49
2024-08-08 01:07:01+00:00,-55.35,-62.77,-64.33,-47.16,-64.28,-46.06,-52.82,-61.37,-51.83,-38.32,-51.15,-51.49,-54.5,-53.3,-44.94,-37.91,-58.84
2024-08-08 01:08:01+00:00,-55.4,-63.3,-63.81,-46.77,-64.32,-46.05,-53.17,-61.54,-51.17,-39.15,-51.05,-51.35,-54.15,-54.79,-45.24,-38.26,-58.4
2024-08-08 01:09:01+00:00,-55.37,-62.69,-64.49,-47.38,-65.35,-46.04,-52.74,-62.64,-51.31,-39.72,-51.04,-51.35,-54.53,-56.14,-45.13,-37.67,-58.89
2024-08-08 01:10:01+00:00,-55.65,-62.7,-64.6,-47.46,-64.09,-46.03,-53.04,-63.06,-54.36,-39.64,-51.09,-51.2,-54.54,-57.42,-45.1,-37.45,-59.16
2024-08-08 01:11:01+00:00,-55.65,-61.61,-63.52,-47.27,-64.3,-46.08,-52.84,-62.51,-53.39,-39.63,-51.02,-51.27,-54.42,-56.85,-44.7,-37.63,-57.57
2024-08-08 01:12:01+00:00,-55.66,-62.83,-64.41,-47.06,-65.83,-46.1,-52.96,-62.32,-52.9,-39.9,-50.73,-51.21,-54.46,-55.28,-44.94,-37.47,-57.79
2024-08-08 01:13:01+00:00,-55.92,-63.36,-64.31,-46.59,-64.07,-45.97,-52.9,-62.41,-54.1,-39.54,-50.72,-50.9,-54.39,-55.15,-44.91,-37.44,-58.36
2024-08-08 01:14:01+00:00,-55.81,-62.97,-64.73,-46.62,-64.16,-46.02,-52.12,-62.6,-52.99,-39.13,-50.54,-50.86,-54.85,-54.99,-44.52,-37.34,-58.74
2024-08-08 01:15:01+00:00,-55.59,-63.32,-65.11,-45.99,-64.5,-45.71,-52.06,-62.43,-54.05,-39.54,-50.59,-51.03,-54.99,-53.7,-44.08,-37.5,-58.0
2024-08-08 01:16:01+00:00,-54.8,-61.59,-62.4,-46.62,-65.11,-45.61,-52.08,-61.65,-53.87,-39.77,-50.51,-50.95,-54.42,-53.86,-43.89,-37.39,-55.0
2024-08-08 01:17:01+00:00,-54.99,-63.27,-64.62,-46.3,-64.71,-45.92,-52.37,-62.41,-52.66,-39.68,-50.77,-50.89,-54.74,-53.64,-44.22,-37.23,-58.32
2024-08-08 01:18:01+00:00,-54.34,-63.26,-63.85,-45.88,-64.23,-45.55,-51.93,-61.93,-53.93,-39.63,-50.67,-50.86,-55.04,-52.69,-44.1,-37.14,-58.24
2024-08-08 01:19:01+00:00,-54.34,-63.24,-65.32,-45.79,-65.46,-46.2,-52.28,-61.62,-51.78,-39.46,-50.94,-51.41,-55.14,-53.75,-44.59,-37.12,-58.54
2024-08-08 01:20:01+00:00,-54.48,-63.65,-64.47,-45.78,-63.97,-46.06,-52.06,-61.55,-51.0,-39.25,-50.67,-51.73,-55.06,-54.18,-44.56,-37.86,-58.47
2024-08-08 01:21:01+00:00,-54.63,-63.12,-64.53,-45.71,-63.56,-46.07,-51.94,-61.8,-51.11,-39.35,-50.89,-51.75,-55.29,-53.73,-44.96,-38.82,-58.62
2024-08-08 01:22:01+00:00,-54.97,-62.84,-64.48,-45.85,-63.92,-46.08,-51.92,-61.56,-51.56,-39.36,-50.67,-52.11,-54.93,-53.12,-44.18,-38.55,-57.55
2024-08-08 01:23:01+00:00,-55.78,-62.44,-64.06,-45.91,-64.47,-46.0,-51.72,-61.43,-51.51,-39.12,-50.68,-51.92,-55.15,-52.72,-44.28,-39.41,-57.46
2024-08-08 01:24:01+00:00,-55.3,-61.93,-63.75,-45.88,-64.47,-46.23,-51.7,-60.41,-51.41,-39.05,-50.88,-51.51,-54.46,-52.19,-43.7,-39.78,-56.48
2024-08-08 01:25:01+00:00,-55.41,-62.77,-64.24,-46.26,-63.89,-46.11,-52.06,-60.9,-51.41,-39.2,-51.08,-51.96,-55.2,-51.17,-43.65,-41.18,-57.32
2024-08-08 01:26:02+00:00,-55.77,-64.03,-64.92,-46.41,-65.21,-46.17,-51.95,-62.11,-52.23,-39.9,-51.21,-52.26,-55.49,-49.81,-43.33,-40.54,-57.99
2024-08-08 01:27:01+00:00,-55.51,-63.02,-63.77,-46.03,-64.4,-46.0,-51.72,-61.94,-51.45,-40.06,-51.27,-52.37,-55.66,-49.07,-43.0,-40.22,-58.85
2024-08-08 01:28:01+00:00,-55.69,-63.1,-63.48,-46.02,-64.72,-46.22,-51.77,-62.2,-51.43,-39.94,-51.19,-52.36,-55.61,-49.58,-43.15,-40.79,-58.26
2024-08-08 01:29:01+00:00,-55.6,-63.18,-63.29,-45.87,-66.47,-46.12,-51.85,-62.33,-51.36,-39.55,-50.91,-52.1,-55.4,-49.44,-43.24,-41.65,-58.48
2024-08-08 01:30:01+00:00,-54.66,-62.15,-63.05,-45.92,-65.14,-46.59,-51.8,-61.61,-52.02,-39.15,-50.7,-51.89,-55.21,-50.51,-43.27,-39.91,-57.77
2024-08-08 01:31:01+00:00,-55.27,-63.12,-64.28,-45.99,-65.26,-45.92,-57.4,-62.36,-51.38,-39.55,-50.77,-51.98,-55.47,-50.98,-43.66,-39.6,-58.6
2024-08-08 01:32:01+00:00,-54.84,-63.42,-63.28,-45.84,-65.34,-46.24,-51.49,-62.42,-51.28,-39.62,-50.68,-51.95,-55.31,-50.48,-43.8,-41.34,-58.15
2024-08-08 01:33:01+00:00,-54.8,-61.89,-61.16,-46.2,-65.54,-46.13,-51.85,-59.67,-51.13,-40.04,-50.46,-52.27,-54.82,-50.2,-43.63,-41.08,-55.88
2024-08-08 01:34:01+00:00,-55.0,-62.97,-63.98,-46.08,-64.5,-46.12,-51.98,-61.22,-54.66,-39.97,-50.32,-52.48,-55.39,-50.54,-43.51,-42.3,-56.95
2024-08-08 01:35:01+00:00,-54.57,-61.72,-62.95,-45.58,-64.15,-46.06,-52.0,-61.35,-54.38,-40.13,-50.39,-52.34,-55.66,-49.7,-43.81,-42.76,-56.79
2024-08-08 01:36:01+00:00,-53.91,-62.96,-62.7,-45.7,-64.27,-46.19,-51.9,-61.47,-54.14,-40.0,-50.51,-52.94,-55.96,-50.29,-44.06,-42.42,-57.93
2024-08-08 01:37:01+00:00,-54.8,-63.13,-63.59,-45.8,-64.3,-46.07,-51.92,-61.18,-54.38,-39.46,-50.39,-53.15,-56.16,-51.23,-44.17,-42.03,-55.21
2024-08-08 01:38:01+00:00,-55.39,-63.33,-63.19,-45.68,-64.59,-46.05,-51.85,-61.83,-54.67,-39.28,-50.5,-53.26,-56.49,-50.04,-43.63,-42.12,-54.96
2024-08-08 01:39:01+00:00,-55.33,-63.63,-63.15,-45.65,-65.39,-46.07,-51.89,-62.21,-54.88,-39.6,-50.69,-53.15,-56.7,-49.51,-43.63,-43.34,-58.47
2024-08-08 01:40:01+00:00,-55.33,-63.27,-63.16,-45.61,-65.48,-57.85,-51.89,-63.24,-52.14,-39.82,-50.5,-53.45,-56.88,-48.37,-43.72,-43.37,-58.04
2024-08-08 01:41:01+00:00,-55.0,-62.93,-63.27,-45.69,-64.05,-57.92,-51.86,-62.83,-51.35,-39.42,-50.6,-53.72,-56.83,-47.87,-43.59,-43.9,-57.88
2024-08-08 01:42:01+00:00,-55.05,-62.86,-64.31,-45.81,-64.7,-57.83,-51.99,-62.54,-52.11,-39.37,-50.83,-53.75,-57.08,-47.54,-43.97,-44.92,-58.04
2024-08-08 01:43:01+00:00,-54.95,-63.67,-64.71,-45.8,-65.18,-58.02,-52.01,-62.46,-51.21,-38.54,-50.62,-53.77,-57.36,-47.64,-44.09,-46.46,-58.85
2024-08-08 01:44:01+00:00,-54.8,-63.43,-64.76,-45.81,-65.06,-57.87,-51.99,-62.48,-51.47,-37.89,-50.87,-53.61,-57.18,-48.38,-44.23,-45.98,-58.83
2024-08-08 01:45:01+00:00,-54.13,-63.05,-63.31,-45.75,-64.81,-57.56,-51.94,-61.05,-51.55,-37.77,-50.74,-53.3,-56.55,-48.47,-44.22,-46.67,-53.96
2024-08-08 01:46:01+00:00,-55.76,-62.42,-64.55,-45.66,-65.33,-58.21,-52.02,-62.41,-50.95,-37.92,-50.57,-53.36,-57.23,-47.63,-44.62,-49.01,-58.62
2024-08-08 01:47:01+00:00,-55.53,-63.42,-63.92,-45.61,-64.53,-57.84,-52.01,-62.86,-50.96,-37.96,-50.43,-53.2,-57.22,-47.15,-44.09,-46.89,-58.42
2024-08-08 01:48:01+00:00,-55.66,-63.21,-64.65,-45.7,-64.27,-57.81,-52.25,-62.75,-50.94,-37.96,-50.24,-53.84,-57.56,-47.84,-44.03,-45.92,-58.43
2024-08-08 01:49:01+00:00,-55.51,-63.45,-63.97,-45.71,-64.54,-57.93,-52.23,-61.86,-51.18,-37.83,-50.39,-53.78,-57.03,-47.46,-43.97,-45.86,-57.96
2024-08-08 01:50:01+00:00,-55.38,-63.56,-63.79,-45.96,-65.82,-58.01,-52.11,-62.5,-51.47,-37.83,-50.53,-53.89,-57.0,-48.79,-44.14,-48.14,-58.21
2024-08-08 01:51:01+00:00,-55.62,-62.94,-64.96,-46.22,-63.9,-57.86,-52.27,-61.83,-51.53,-38.43,-50.35,-54.02,-56.49,-50.41,-43.71,-49.36,-58.51
2024-08-08 01:52:01+00:00,-55.55,-63.42,-64.83,-46.07,-65.23,-57.87,-52.05,-62.37,-50.96,-38.94,-50.37,-53.92,-56.47,-50.71,-43.64,-51.45,-58.45
2024-08-08 01:53:01+00:00,-55.43,-63.91,-65.39,-45.91,-65.33,-58.13,-51.96,-62.4,-51.51,-38.53,-50.19,-53.69,-56.52,-51.71,-43.71,-51.55,-58.52
2024-08-08 01:54:01+00:00,-55.35,-63.58,-64.97,-45.86,-64.16,-57.85,-52.05,-62.48,-51.4,-38.7,-49.9,-53.85,-56.19,-52.74,-44.02,-50.34,-58.64
2024-08-08 01:55:01+00:00,-55.54,-63.63,-64.93,-45.93,-64.01,-58.15,-51.96,-61.76,-52.92,-38.49,-50.01,-54.05,-55.87,-53.19,-43.63,-51.44,-58.23
2024-08-08 01:56:01+00:00,-55.45,-63.38,-65.15,-45.95,-64.38,-57.91,-52.06,-62.99,-53.0,-38.34,-49.95,-54.19,-55.76,-55.61,-43.61,-53.32,-58.51
2024-08-08 01:57:01+00:00,-56.35,-63.47,-63.43,-46.26,-65.37,-57.93,-51.73,-62.15,-53.91,-38.42,-49.74,-54.05,-55.94,-55.57,-43.71,-53.31,-58.27
2024-08-08 01:58:01+00:00,-56.79,-63.69,-64.98,-45.92,-64.86,-57.66,-51.94,-62.74,-54.23,-38.54,-49.89,-53.79,-56.04,-53.85,-43.69,-52.66,-58.72
2024-08-08 01:59:01+00:00,-57.02,-62.87,-65.11,-45.93,-64.84,-57.64,-51.98,-61.8,-54.46,-39.02,-49.97,-54.26,-55.78,-52.23,-43.58,-51.28,-58.34
2024-08-08 02:00:01+00:00,-56.76,-63.3,-65.17,-46.01,-65.32,-57.71,-51.98,-61.57,-53.83,-39.65,-50.13,-54.41,-55.42,-51.27,-43.63,-51.2,-57.89
2024-08-08 02:01:01+00:00,-56.51,-62.43,-63.44,-45.93,-64.6,-52.51,-52.04,-60.85,-53.0,-39.98,-50.05,-54.62,-55.64,-51.89,-43.63,-49.82,-57.28
2024-08-08 02:02:01+00:00,-55.79,-64.09,-64.63,-45.98,-63.99,-52.41,-52.04,-62.03,-53.05,-40.27,-49.64,-54.0,-55.84,-51.18,-43.78,-49.47,-58.49
2024-08-08 02:03:01+00:00,-56.06,-63.71,-64.53,-46.03,-65.25,-45.31,-52.17,-61.76,-53.18,-40.19,-49.56,-54.28,-55.72,-51.74,-43.58,-48.58,-57.53
2024-08-08 02:04:01+00:00,-55.53,-63.62,-64.66,-45.74,-64.04,-45.41,-52.26,-62.21,-51.37,-40.43,-49.45,-54.37,-55.98,-51.96,-43.97,-45.06,-58.13
2024-08-08 02:05:01+00:00,-55.53,-63.79,-64.99,-45.77,-64.91,-45.43,-52.17,-61.76,-52.22,-40.55,-49.42,-54.53,-56.22,-52.91,-43.79,-42.89,-58.29
